ID,Shopify Name,Sawadeekard Name,Before,Change,After
098/197,[ENG]	SV03	Obsidian Flames:	100/197	Greavard	C	(Non-Foil),Polteageist U (Reverse Holo),0.5,0.5,1.0
099/197,[ENG]	SV03	Obsidian Flames:	100/197	Greavard	C	(Reverse Holo),Greavard C (Non-Foil),1.0,-0.5,0.5
099/197,[ENG]	SV03	Obsidian Flames:	101/197	Houndstone	U	(Non-Foil),Greavard C (Reverse Holo),0.5,0.5,1.0
100/197,[ENG]	SV03	Obsidian Flames:	101/197	Houndstone	U	(Reverse Holo),Greavard C (Non-Foil),1.5,-1.0,0.5
100/197,[ENG]	SV03	Obsidian Flames:	102/197	Houndstone ex	RR	(Foil),Greavard C (Reverse Holo),2.0,-1.0,1.0
101/197,[ENG]	SV03	Obsidian Flames:	103/197	Diglett	C	(Non-Foil),Houndstone U (Non-Foil),0.5,0.0,0.5
101/197,[ENG]	SV03	Obsidian Flames:	103/197	Diglett	C	(Reverse Holo),Houndstone U (Reverse Holo),1.0,0.0,1.0
102/197,[ENG]	SV03	Obsidian Flames:	104/197	Dugtrio	U	(Non-Foil),Houndstone ex RR (Foil),0.5,1.5,2.0
103/197,[ENG]	SV03	Obsidian Flames:	104/197	Dugtrio	U	(Reverse Holo),Diglett C (Non-Foil),1.5,-1.0,0.5
103/197,[ENG]	SV03	Obsidian Flames:	105/197	Larvitar	C	(Non-Foil),Diglett C (Reverse Holo),0.5,0.5,1.0
104/197,[ENG]	SV03	Obsidian Flames:	105/197	Larvitar	C	(Reverse Holo),Dugtrio U (Non-Foil),1.0,-0.5,0.5
104/197,[ENG]	SV03	Obsidian Flames:	106/197	Pupitar	U	(Non-Foil),Dugtrio U (Reverse Holo),0.5,0.5,1.0
105/197,[ENG]	SV03	Obsidian Flames:	106/197	Pupitar	U	(Reverse Holo),Larvitar C (Non-Foil),1.0,-0.5,0.5
105/197,[ENG]	SV03	Obsidian Flames:	107/197	Nosepass	C	(Non-Foil),Larvitar C (Reverse Holo),0.5,0.5,1.0
106/197,[ENG]	SV03	Obsidian Flames:	107/197	Nosepass	C	(Reverse Holo),Pupitar U (Non-Foil),1.0,-0.5,0.5
106/197,[ENG]	SV03	Obsidian Flames:	108/197	Barboach	C	(Non-Foil),Pupitar U (Reverse Holo),0.5,0.5,1.0
107/197,[ENG]	SV03	Obsidian Flames:	108/197	Barboach	C	(Reverse Holo),Nosepass C (Non-Foil),1.0,-0.5,0.5
107/197,[ENG]	SV03	Obsidian Flames:	109/197	Whiscash	U	(Non-Foil),Nosepass C (Reverse Holo),0.5,0.5,1.0
108/197,[ENG]	SV03	Obsidian Flames:	109/197	Whiscash	U	(Reverse Holo),Barboach C (Non-Foil),1.5,-1.0,0.5
108/197,[ENG]	SV03	Obsidian Flames:	110/197	Bonsly	C	(Non-Foil),Barboach C (Reverse Holo),0.5,0.5,1.0
109/197,[ENG]	SV03	Obsidian Flames:	110/197	Bonsly	C	(Reverse Holo),Whiscash U (Non-Foil),1.0,-0.5,0.5
109/197,[ENG]	SV03	Obsidian Flames:	111/197	Drilbur	C	(Non-Foil),Whiscash U (Reverse Holo),0.5,0.5,1.0
110/197,[ENG]	SV03	Obsidian Flames:	111/197	Drilbur	C	(Reverse Holo),Bonsly C (Non-Foil),1.0,-0.5,0.5
110/197,[ENG]	SV03	Obsidian Flames:	112/197	Stunfisk	U	(Non-Foil),Bonsly C (Reverse Holo),0.5,0.5,1.0
111/197,[ENG]	SV03	Obsidian Flames:	112/197	Stunfisk	U	(Reverse Holo),Drilbur C (Non-Foil),1.0,-0.5,0.5
111/197,[ENG]	SV03	Obsidian Flames:	113/197	Diggersby	U	(Non-Foil),Drilbur C (Reverse Holo),0.5,0.5,1.0
112/197,[ENG]	SV03	Obsidian Flames:	113/197	Diggersby	U	(Reverse Holo),Stunfisk U (Non-Foil),1.0,-0.5,0.5
112/197,[ENG]	SV03	Obsidian Flames:	114/197	Crabrawler	C	(Non-Foil),Stunfisk U (Reverse Holo),0.5,0.5,1.0
113/197,[ENG]	SV03	Obsidian Flames:	114/197	Crabrawler	C	(Reverse Holo),Diggersby U (Non-Foil),1.0,-0.5,0.5
113/197,[ENG]	SV03	Obsidian Flames:	115/197	Crabominable	U	(Non-Foil),Diggersby U (Reverse Holo),0.5,0.5,1.0
114/197,[ENG]	SV03	Obsidian Flames:	115/197	Crabominable	U	(Reverse Holo),Crabrawler C (Non-Foil),1.0,-0.5,0.5
114/197,[ENG]	SV03	Obsidian Flames:	116/197	Rockruff	C	(Non-Foil),Crabrawler C (Reverse Holo),0.5,0.5,1.0
115/197,[ENG]	SV03	Obsidian Flames:	116/197	Rockruff	C	(Reverse Holo),Crabominable U (Non-Foil),1.0,-0.5,0.5
115/197,[ENG]	SV03	Obsidian Flames:	117/197	Lycanroc	U	(Non-Foil),Crabominable U (Reverse Holo),0.5,0.5,1.0
116/197,[ENG]	SV03	Obsidian Flames:	117/197	Lycanroc	U	(Reverse Holo),Rockruff C (Non-Foil),1.0,-0.5,0.5
116/197,[ENG]	SV03	Obsidian Flames:	118/197	Toedscool	C	(Non-Foil),Rockruff C (Reverse Holo),0.5,0.5,1.0
117/197,[ENG]	SV03	Obsidian Flames:	118/197	Toedscool	C	(Reverse Holo),Lycanroc U (Non-Foil),1.0,-0.5,0.5
117/197,[ENG]	SV03	Obsidian Flames:	119/197	Toedscruel	U	(Non-Foil),Lycanroc U (Reverse Holo),0.5,0.5,1.0
118/197,[ENG]	SV03	Obsidian Flames:	119/197	Toedscruel	U	(Reverse Holo),Toedscool C (Non-Foil),1.5,-1.0,0.5
118/197,[ENG]	SV03	Obsidian Flames:	120/197	Klawf ex	RR	(Foil),Toedscool C (Reverse Holo),2.0,-1.0,1.0
119/197,[ENG]	SV03	Obsidian Flames:	121/197	Glimmet	C	(Non-Foil),Toedscruel U (Non-Foil),0.5,0.0,0.5
119/197,[ENG]	SV03	Obsidian Flames:	121/197	Glimmet	C	(Reverse Holo),Toedscruel U (Reverse Holo),1.5,-0.5,1.0
120/197,[ENG]	SV03	Obsidian Flames:	122/197	Glimmet	C	(Non-Foil),Klawf ex RR (Foil),0.5,1.5,2.0
121/197,[ENG]	SV03	Obsidian Flames:	123/197	Glimmora ex	RR	(Foil),Glimmet C (Non-Foil),2.0,-1.5,0.5
121/197,[ENG]	SV03	Obsidian Flames:	122/197	Glimmet	C	(Reverse Holo),Glimmet C (Reverse Holo),2.0,-1.0,1.0
122/197,[ENG]	SV03	Obsidian Flames:	124/197	Koraidon ex	RR	(Foil),Glimmet C (Non-Foil),2.0,-1.5,0.5
122/197,[ENG]	SV03	Obsidian Flames:	125/197	Charizard ex	RR	(Foil),Glimmet C (Reverse Holo),23.0,-22.0,1.0
123/197,[ENG]	SV03	Obsidian Flames:	126/197	Paldean Wooper	C	(Non-Foil),Glimmora ex RR (Foil),0.5,1.5,2.0
124/197,[ENG]	SV03	Obsidian Flames:	126/197	Paldean Wooper	C	(Reverse Holo),Koraidon ex RR (Foil),1.0,1.0,2.0
125/197,[ENG]	SV03	Obsidian Flames:	127/197	Paldean Wooper	C	(Non-Foil),Charizard ex RR (Foil),0.5,6.1,6.6
126/197,[ENG]	SV03	Obsidian Flames:	127/197	Paldean Wooper	C	(Reverse Holo),Paldean Wooper C (Non-Foil),1.5,-1.0,0.5
126/197,[ENG]	SV03	Obsidian Flames:	128/197	Paldean Clodsire	U	(Non-Foil),Paldean Wooper C (Reverse Holo),0.5,0.5,1.0
127/197,[ENG]	SV03	Obsidian Flames:	128/197	Paldean Clodsire	U	(Reverse Holo),Paldean Wooper C (Non-Foil),1.5,-1.0,0.5
127/197,[ENG]	SV03	Obsidian Flames:	129/197	Paldean Clodsire	U	(Non-Foil),Paldean Wooper C (Reverse Holo),0.5,0.5,1.0
128/197,[ENG]	SV03	Obsidian Flames:	129/197	Paldean Clodsire	U	(Reverse Holo),Paldean Clodsire U (Non-Foil),1.0,-0.5,0.5
128/197,[ENG]	SV03	Obsidian Flames:	130/197	Umbreon	U	(Non-Foil),Paldean Clodsire U (Reverse Holo),0.5,0.5,1.0
129/197,[ENG]	SV03	Obsidian Flames:	130/197	Umbreon	U	(Reverse Holo),Paldean Clodsire U (Non-Foil),1.0,-0.5,0.5
129/197,[ENG]	SV03	Obsidian Flames:	131/197	Houndour	C	(Non-Foil),Paldean Clodsire U (Reverse Holo),0.5,0.7,1.2
130/197,[ENG]	SV03	Obsidian Flames:	131/197	Houndour	C	(Reverse Holo),Umbreon U (Non-Foil),1.0,-0.5,0.5
130/197,[ENG]	SV03	Obsidian Flames:	132/197	Houndour	C	(Reverse Holo),Umbreon U (Reverse Holo),1.5,-0.10000000000000009,1.4
131/197,[ENG]	SV03	Obsidian Flames:	132/197	Houndour	C	(Non-Foil),Houndour C (Non-Foil),0.5,0.0,0.5
131/197,[ENG]	SV03	Obsidian Flames:	133/197	Houndoom	U	(Non-Foil),Houndour C (Reverse Holo),0.5,0.5,1.0
132/197,[ENG]	SV03	Obsidian Flames:	133/197	Houndoom	U	(Reverse Holo),Houndour C (Non-Foil),1.5,-1.0,0.5
132/197,[ENG]	SV03	Obsidian Flames:	134/197	Houndoom ex	RR	(Foil),Houndour C (Reverse Holo),2.0,-1.0,1.0
133/197,[ENG]	SV03	Obsidian Flames:	135/197	Absol ex	RR	(Foil),Houndoom U (Non-Foil),2.0,-1.5,0.5
133/197,[ENG]	SV03	Obsidian Flames:	136/197	Darkrai	R	(Foil),Houndoom U (Reverse Holo),0.8,0.19999999999999996,1.0
134/197,[ENG]	SV03	Obsidian Flames:	136/197	Darkrai	R	(Reverse Holo),Houndoom ex RR (Foil),1.0,1.0,2.0
135/197,[ENG]	SV03	Obsidian Flames:	137/197	Inkay	C	(Non-Foil),Absol ex RR (Foil),0.5,1.5,2.0
136/197,[ENG]	SV03	Obsidian Flames:	137/197	Inkay	C	(Reverse Holo),Darkrai R (Foil),1.0,-0.5,0.5
136/197,[ENG]	SV03	Obsidian Flames:	138/197	Malamar	U	(Non-Foil),Darkrai R (Reverse Holo),0.5,0.5,1.0
137/197,[ENG]	SV03	Obsidian Flames:	138/197	Malamar	U	(Reverse Holo),Inkay C (Non-Foil),1.5,-1.0,0.5
137/197,[ENG]	SV03	Obsidian Flames:	139/197	Salandit	C	(Non-Foil),Inkay C (Reverse Holo),0.5,0.5,1.0
138/197,[ENG]	SV03	Obsidian Flames:	139/197	Salandit	C	(Reverse Holo),Malamar U (Non-Foil),1.0,-0.5,0.5
138/197,[ENG]	SV03	Obsidian Flames:	140/197	Salazzle	U	(Non-Foil),Malamar U (Reverse Holo),0.5,0.5,1.0
139/197,[ENG]	SV03	Obsidian Flames:	140/197	Salazzle	U	(Reverse Holo),Salandit C (Non-Foil),1.0,-0.5,0.5
139/197,[ENG]	SV03	Obsidian Flames:	141/197	Scizor	R	(Foil),Salandit C (Reverse Holo),0.8,0.19999999999999996,1.0
140/197,[ENG]	SV03	Obsidian Flames:	141/197	Scizor	R	(Reverse Holo),Salazzle U (Non-Foil),1.5,-1.0,0.5
140/197,[ENG]	SV03	Obsidian Flames:	142/197	Skarmory	U	(Non-Foil),Salazzle U (Reverse Holo),0.5,0.5,1.0
141/197,[ENG]	SV03	Obsidian Flames:	142/197	Skarmory	U	(Reverse Holo),Scizor R (Foil),1.0,-0.4,0.6
141/197,[ENG]	SV03	Obsidian Flames:	143/197	Mawile	U	(Non-Foil),Scizor R (Reverse Holo),0.5,0.5,1.0
142/197,[ENG]	SV03	Obsidian Flames:	143/197	Mawile	U	(Reverse Holo),Skarmory U (Non-Foil),1.5,-1.0,0.5
142/197,[ENG]	SV03	Obsidian Flames:	144/197	Bronzor	C	(Non-Foil),Skarmory U (Reverse Holo),0.5,0.5,1.0
143/197,[ENG]	SV03	Obsidian Flames:	144/197	Bronzor	C	(Reverse Holo),Mawile U (Non-Foil),1.0,-0.5,0.5
143/197,[ENG]	SV03	Obsidian Flames:	145/197	Bronzong	U	(Non-Foil),Mawile U (Reverse Holo),0.5,0.5,1.0
144/197,[ENG]	SV03	Obsidian Flames:	145/197	Bronzong	U	(Reverse Holo),Bronzor C (Non-Foil),1.0,-0.5,0.5
144/197,[ENG]	SV03	Obsidian Flames:	146/197	Probopass	U	(Non-Foil),Bronzor C (Reverse Holo),0.5,0.5,1.0
145/197,[ENG]	SV03	Obsidian Flames:	146/197	Probopass	U	(Reverse Holo),Bronzong U (Non-Foil),1.0,-0.5,0.5
145/197,[ENG]	SV03	Obsidian Flames:	147/197	Excadrill	U	(Non-Foil),Bronzong U (Reverse Holo),0.5,0.5,1.0
146/197,[ENG]	SV03	Obsidian Flames:	147/197	Excadrill	U	(Reverse Holo),Probopass U (Non-Foil),2.0,-1.5,0.5
146/197,[ENG]	SV03	Obsidian Flames:	148/197	Pawniard	C	(Non-Foil),Probopass U (Reverse Holo),0.5,0.5,1.0
147/197,[ENG]	SV03	Obsidian Flames:	148/197	Pawniard	C	(Reverse Holo),Excadrill U (Non-Foil),1.0,-0.5,0.5
147/197,[ENG]	SV03	Obsidian Flames:	149/197	Bisharp	C	(Non-Foil),Excadrill U (Reverse Holo),0.5,0.5,1.0
148/197,[ENG]	SV03	Obsidian Flames:	149/197	Bisharp	C	(Reverse Holo),Pawniard C (Non-Foil),1.5,-1.0,0.5
148/197,[ENG]	SV03	Obsidian Flames:	150/197	Kingambit	U	(Non-Foil),Pawniard C (Reverse Holo),0.5,0.5,1.0
149/197,[ENG]	SV03	Obsidian Flames:	150/197	Kingambit	U	(Reverse Holo),Bisharp C (Non-Foil),1.0,-0.5,0.5
149/197,[ENG]	SV03	Obsidian Flames:	151/197	Togedemaru	C	(Non-Foil),Bisharp C (Reverse Holo),0.5,0.5,1.0
150/197,[ENG]	SV03	Obsidian Flames:	151/197	Togedemaru	C	(Reverse Holo),Kingambit U (Non-Foil),1.0,-0.5,0.5
150/197,[ENG]	SV03	Obsidian Flames:	152/197	Meltan	C	(Non-Foil),Kingambit U (Reverse Holo),0.5,0.5,1.0
151/197,[ENG]	SV03	Obsidian Flames:	152/197	Meltan	C	(Reverse Holo),Togedemaru C (Non-Foil),1.0,-0.5,0.5
151/197,[ENG]	SV03	Obsidian Flames:	153/197	Melmetal ex	RR	(Foil),Togedemaru C (Reverse Holo),2.0,-1.0,1.0
152/197,[ENG]	SV03	Obsidian Flames:	154/197	Varoom	C	(Non-Foil),Meltan C (Non-Foil),0.5,0.0,0.5
152/197,[ENG]	SV03	Obsidian Flames:	154/197	Varoom	C	(Reverse Holo),Meltan C (Reverse Holo),1.5,-0.5,1.0
153/197,[ENG]	SV03	Obsidian Flames:	155/197	Varoom	C	(Non-Foil),Melmetal ex RR (Foil),0.5,1.5,2.0
154/197,[ENG]	SV03	Obsidian Flames:	155/197	Varoom	C	(Reverse Holo),Varoom C (Non-Foil),2.0,-1.5,0.5
154/197,[ENG]	SV03	Obsidian Flames:	156/197	Revavroom ex	RR	(Foil),Varoom C (Reverse Holo),2.0,-1.0,1.0
155/197,[ENG]	SV03	Obsidian Flames:	157/197	Dratini	C	(Non-Foil),Varoom C (Non-Foil),0.5,0.0,0.5
155/197,[ENG]	SV03	Obsidian Flames:	157/197	Dratini	C	(Reverse Holo),Varoom C (Reverse Holo),1.0,0.0,1.0
156/197,[ENG]	SV03	Obsidian Flames:	158/197	Dragonair	U	(Non-Foil),Revavroom ex RR (Foil),0.5,1.5,2.0
157/197,[ENG]	SV03	Obsidian Flames:	158/197	Dragonair	U	(Reverse Holo),Dratini C (Non-Foil),1.5,-1.0,0.5
157/197,[ENG]	SV03	Obsidian Flames:	159/197	Dragonite ex	RR	(Foil),Dratini C (Reverse Holo),3.0,-2.0,1.0
158/197,[ENG]	SV03	Obsidian Flames:	160/197	Altaria	U	(Non-Foil),Dragonair U (Non-Foil),0.5,0.0,0.5
158/197,[ENG]	SV03	Obsidian Flames:	160/197	Altaria	U	(Reverse Holo),Dragonair U (Reverse Holo),1.0,0.0,1.0
159/197,[ENG]	SV03	Obsidian Flames:	161/197	Drampa	U	(Non-Foil),Dragonite ex RR (Foil),0.5,2.1,2.6
160/197,[ENG]	SV03	Obsidian Flames:	161/197	Drampa	U	(Reverse Holo),Altaria U (Non-Foil),1.0,-0.5,0.5
160/197,[ENG]	SV03	Obsidian Flames:	162/197	Pidgey	C	(Non-Foil),Altaria U (Reverse Holo),0.5,0.5,1.0
161/197,[ENG]	SV03	Obsidian Flames:	162/197	Pidgey	C	(Reverse Holo),Drampa U (Non-Foil),1.0,-0.5,0.5
161/197,[ENG]	SV03	Obsidian Flames:	163/197	Pidgeotto	U	(Non-Foil),Drampa U (Reverse Holo),0.5,0.5,1.0
162/197,[ENG]	SV03	Obsidian Flames:	163/197	Pidgeotto	U	(Reverse Holo),Pidgey C (Non-Foil),1.5,-0.9,0.6
162/197,[ENG]	SV03	Obsidian Flames:	164/197	Pidgeot ex	RR	(Foil),Pidgey C (Reverse Holo),10.0,-9.0,1.0
163/197,[ENG]	SV03	Obsidian Flames:	165/197	Kangaskhan	U	(Non-Foil),Pidgeotto U (Non-Foil),0.5,0.0,0.5
163/197,[ENG]	SV03	Obsidian Flames:	165/197	Kangaskhan	U	(Reverse Holo),Pidgeotto U (Reverse Holo),1.0,0.0,1.0
164/197,[ENG]	SV03	Obsidian Flames:	166/197	Eevee	C	(Non-Foil),Pidgeot ex RR (Foil),0.5,14.1,14.6
165/197,[ENG]	SV03	Obsidian Flames:	166/197	Eevee	C	(Reverse Holo),Kangaskhan U (Non-Foil),1.0,-0.5,0.5
165/197,[ENG]	SV03	Obsidian Flames:	167/197	Zigzagoon	C	(Non-Foil),Kangaskhan U (Reverse Holo),0.5,0.5,1.0
166/197,[ENG]	SV03	Obsidian Flames:	167/197	Zigzagoon	C	(Reverse Holo),Eevee C (Non-Foil),1.0,-0.5,0.5
166/197,[ENG]	SV03	Obsidian Flames:	168/197	Linoone	U	(Non-Foil),Eevee C (Reverse Holo),0.5,0.5,1.0
167/197,[ENG]	SV03	Obsidian Flames:	168/197	Linoone	U	(Reverse Holo),Zigzagoon C (Non-Foil),1.0,-0.5,0.5
167/197,[ENG]	SV03	Obsidian Flames:	169/197	Swablu	C	(Non-Foil),Zigzagoon C (Reverse Holo),0.5,0.5,1.0
168/197,[ENG]	SV03	Obsidian Flames:	169/197	Swablu	C	(Reverse Holo),Linoone U (Non-Foil),1.0,-0.5,0.5
168/197,[ENG]	SV03	Obsidian Flames:	170/197	Lillipup	C	(Non-Foil),Linoone U (Reverse Holo),0.5,0.5,1.0
169/197,[ENG]	SV03	Obsidian Flames:	170/197	Lillipup	C	(Reverse Holo),Swablu C (Non-Foil),1.0,-0.5,0.5
169/197,[ENG]	SV03	Obsidian Flames:	171/197	Herdier	C	(Non-Foil),Swablu C (Reverse Holo),0.5,0.5,1.0
170/197,[ENG]	SV03	Obsidian Flames:	171/197	Herdier	C	(Reverse Holo),Lillipup C (Non-Foil),1.5,-1.0,0.5
170/197,[ENG]	SV03	Obsidian Flames:	172/197	Stoutland	U	(Non-Foil),Lillipup C (Reverse Holo),0.5,0.5,1.0
171/197,[ENG]	SV03	Obsidian Flames:	172/197	Stoutland	U	(Reverse Holo),Herdier C (Non-Foil),1.5,-1.0,0.5
171/197,[ENG]	SV03	Obsidian Flames:	173/197	Audino	U	(Non-Foil),Herdier C (Reverse Holo),0.5,0.5,1.0
172/197,[ENG]	SV03	Obsidian Flames:	173/197	Audino	U	(Reverse Holo),Stoutland U (Non-Foil),1.0,-0.5,0.5
172/197,[ENG]	SV03	Obsidian Flames:	174/197	Bouffalant	U	(Non-Foil),Stoutland U (Reverse Holo),0.5,0.5,1.0
173/197,[ENG]	SV03	Obsidian Flames:	174/197	Bouffalant	U	(Reverse Holo),Audino U (Non-Foil),1.0,-0.5,0.5
173/197,[ENG]	SV03	Obsidian Flames:	175/197	Bunnelby	C	(Non-Foil),Audino U (Reverse Holo),0.5,0.5,1.0
174/197,[ENG]	SV03	Obsidian Flames:	175/197	Bunnelby	C	(Reverse Holo),Bouffalant U (Non-Foil),1.0,-0.5,0.5
174/197,[ENG]	SV03	Obsidian Flames:	176/197	Yungoos	C	(Non-Foil),Bouffalant U (Reverse Holo),0.5,0.5,1.0
175/197,[ENG]	SV03	Obsidian Flames:	176/197	Yungoos	C	(Reverse Holo),Bunnelby C (Non-Foil),1.0,-0.5,0.5
175/197,[ENG]	SV03	Obsidian Flames:	177/197	Gumshoos	U	(Non-Foil),Bunnelby C (Reverse Holo),0.5,0.5,1.0
176/197,[ENG]	SV03	Obsidian Flames:	177/197	Gumshoos	U	(Reverse Holo),Yungoos C (Non-Foil),1.5,-1.0,0.5
176/197,[ENG]	SV03	Obsidian Flames:	178/197	Skwovet	C	(Non-Foil),Yungoos C (Reverse Holo),0.5,0.5,1.0
177/197,[ENG]	SV03	Obsidian Flames:	178/197	Skwovet	C	(Reverse Holo),Gumshoos U (Non-Foil),1.0,-0.5,0.5
177/197,[ENG]	SV03	Obsidian Flames:	179/197	Greedent ex	RR	(Foil),Gumshoos U (Reverse Holo),2.0,-1.0,1.0
178/197,[ENG]	SV03	Obsidian Flames:	180/197	Lechonk	C	(Non-Foil),Skwovet C (Non-Foil),0.5,0.0,0.5
178/197,[ENG]	SV03	Obsidian Flames:	180/197	Lechonk	C	(Reverse Holo),Skwovet C (Reverse Holo),1.0,0.0,1.0
179/197,[ENG]	SV03	Obsidian Flames:	181/197	Lechonk	C	(Non-Foil),Greedent ex RR (Foil),0.5,1.5,2.0
180/197,[ENG]	SV03	Obsidian Flames:	181/197	Lechonk	C	(Reverse Holo),Lechonk C (Non-Foil),1.5,-1.0,0.5
180/197,[ENG]	SV03	Obsidian Flames:	182/197	Lechonk	C	(Non-Foil),Lechonk C (Reverse Holo),0.5,0.5,1.0
181/197,[ENG]	SV03	Obsidian Flames:	182/197	Lechonk	C	(Reverse Holo),Lechonk C (Non-Foil),1.0,-0.5,0.5
181/197,[ENG]	SV03	Obsidian Flames:	183/197	Oinkologne	U	(Non-Foil),Lechonk C (Reverse Holo),0.5,0.5,1.0
182/197,[ENG]	SV03	Obsidian Flames:	181/197	Lechonk	C	(Reverse Holo),Lechonk C (Non-Foil),1.5,-1.0,0.5
182/197,[ENG]	SV03	Obsidian Flames:	184/197	Oinkologne	U	(Non-Foil),Lechonk C (Reverse Holo),0.5,0.5,1.0
183/197,[ENG]	SV03	Obsidian Flames:	184/197	Oinkologne	U	(Reverse Holo),Oinkologne U (Non-Foil),1.0,-0.5,0.5
184/197,[ENG]	SV03	Obsidian Flames:	185/197	Flamigo	U	(Non-Foil),Oinkologne U (Non-Foil),0.5,0.0,0.5
184/197,[ENG]	SV03	Obsidian Flames:	185/197	Flamigo	U	(Reverse Holo),Oinkologne U (Reverse Holo),1.5,-0.5,1.0
185/197,[ENG]	SV03	Obsidian Flames:	186/197	Arven	U	(Non-Foil),Flamigo U (Non-Foil),0.5,0.0,0.5
185/197,[ENG]	SV03	Obsidian Flames:	186/197	Arven	U	(Reverse Holo),Flamigo U (Reverse Holo),1.8,-0.8,1.0
186/197,[ENG]	SV03	Obsidian Flames:	187/197	Brassius	U	(Non-Foil),Arven U (Non-Foil),0.5,3.5,4.0
186/197,[ENG]	SV03	Obsidian Flames:	187/197	Brassius	U	(Reverse Holo),Arven U (Reverse Holo),1.0,0.0,1.0
187/197,[ENG]	SV03	Obsidian Flames:	188/197	Geeta	R	(Foil),Brassius U (Non-Foil),1.0,-0.4,0.6
187/197,[ENG]	SV03	Obsidian Flames:	188/197	Geeta	R	(Reverse Holo),Brassius U (Reverse Holo),1.5,3.0999999999999996,4.6
188/197,[ENG]	SV03	Obsidian Flames:	189/197	Letter of Encouragement	U	(Non-Foil),Geeta R (Foil),0.5,0.0,0.5
188/197,[ENG]	SV03	Obsidian Flames:	189/197	Letter of Encouragement	U	(Reverse Holo),Geeta R (Reverse Holo),1.0,0.0,1.0
189/197,[ENG]	SV03	Obsidian Flames:	190/197	Ortega	U	(Non-Foil),Letter of Encouragement U (Non-Foil),0.5,0.0,0.5
189/197,[ENG]	SV03	Obsidian Flames:	190/197	Ortega	U	(Reverse Holo),Letter of Encouragement U (Reverse Holo),1.5,-0.5,1.0
190/197,[ENG]	SV03	Obsidian Flames:	191/197	Patrol Cap	U	(Non-Foil),Ortega U (Non-Foil),0.5,0.0,0.5
190/197,[ENG]	SV03	Obsidian Flames:	191/197	Patrol Cap	U	(Reverse Holo),Ortega U (Reverse Holo),1.5,-0.5,1.0
191/197,[ENG]	SV03	Obsidian Flames:	192/197	Pokémon League Headquarters	U	(Non-Foil),Patrol Cap U (Non-Foil),0.5,0.0,0.5
191/197,[ENG]	SV03	Obsidian Flames:	192/197	Pokémon League Headquarters	U	(Reverse Holo),Patrol Cap U (Reverse Holo),1.8,-0.8,1.0
192/197,[ENG]	SV03	Obsidian Flames:	193/197	Poppy	U	(Non-Foil),Pokémon League Headquarters U (Non-Foil),0.5,0.4,0.9
192/197,[ENG]	SV03	Obsidian Flames:	193/197	Poppy	U	(Reverse Holo),Pokémon League Headquarters U (Reverse Holo),1.0,0.0,1.0
193/197,[ENG]	SV03	Obsidian Flames:	194/197	Ryme	C	(Non-Foil),Poppy U (Non-Foil),0.5,0.0,0.5
193/197,[ENG]	SV03	Obsidian Flames:	194/197	Ryme	C	(Reverse Holo),Poppy U (Reverse Holo),1.0,0.0,1.0
194/197,[ENG]	SV03	Obsidian Flames:	195/197	Team Star Grunt	U	(Non-Foil),Ryme C (Non-Foil),0.5,0.0,0.5
194/197,[ENG]	SV03	Obsidian Flames:	195/197	Team Star Grunt	U	(Reverse Holo),Ryme C (Reverse Holo),1.0,0.0,1.0
195/197,[ENG]	SV03	Obsidian Flames:	196/197	Town Store	C	(Non-Foil),Team Star Grunt U (Non-Foil),0.5,0.0,0.5
195/197,[ENG]	SV03	Obsidian Flames:	196/197	Town Store	C	(Reverse Holo),Team Star Grunt U (Reverse Holo),1.8,-0.8,1.0
196/197,[ENG]	SV03	Obsidian Flames:	197/197	Vengeful Punch	U	(Non-Foil),Town Store C (Non-Foil),0.5,0.0,0.5
196/197,[ENG]	SV03	Obsidian Flames:	197/197	Vengeful Punch	U	(Reverse Holo),Town Store C (Reverse Holo),1.0,0.0,1.0
197/197,[ENG]	SV03	Obsidian Flames:	198/197	Gloom	IR	(Foil),Vengeful Punch U (Non-Foil),4.0,-3.5,0.5
197/197,[ENG]	SV03	Obsidian Flames:	199/197	Ninetales	IR	(Foil),Vengeful Punch U (Reverse Holo),10.0,-9.0,1.0
198/197,[ENG]	SV03	Obsidian Flames:	200/197	Palafin	IR	(Foil),Gloom IR (Foil),4.0,2.5999999999999996,6.6
199/197,[ENG]	SV03	Obsidian Flames:	201/197	Bellibolt	IR	(Foil),Ninetales IR (Foil),4.0,13.2,17.2
200/197,[ENG]	SV03	Obsidian Flames:	202/197	Cleffa	IR	(Foil),Palafin IR (Foil),9.0,-6.4,2.6
201/197,[ENG]	SV03	Obsidian Flames:	203/197	Larvitar	IR	(Foil),Bellibolt IR (Foil),4.0,-1.6,2.4
202/197,[ENG]	SV03	Obsidian Flames:	204/197	Houndour	IR	(Foil),Cleffa IR (Foil),4.0,7.9,11.9
203/197,[ENG]	SV03	Obsidian Flames:	205/197	Scizor	IR	(Foil),Larvitar IR (Foil),6.0,-4.0,2.0
204/197,[ENG]	SV03	Obsidian Flames:	206/197	Varoom	IR	(Foil),Houndour IR (Foil),4.0,-0.7000000000000002,3.3
205/197,[ENG]	SV03	Obsidian Flames:	207/197	Pidgey	IR	(Foil),Scizor IR (Foil),7.0,0.2999999999999998,7.3
206/197,[ENG]	SV03	Obsidian Flames:	208/197	Pidgeotto	IR	(Foil),Varoom IR (Foil),5.5,-3.8,1.7
